0:drive truck0 depot0 depot1
1:drive truck0 depot0 distributor0
2:drive truck0 depot0 distributor1
3:drive truck0 depot1 depot0
4:drive truck0 depot1 distributor0
5:drive truck0 depot1 distributor1
6:drive truck0 distributor0 depot0
7:drive truck0 distributor0 depot1
8:drive truck0 distributor0 distributor1
9:drive truck0 distributor1 depot0
10:drive truck0 distributor1 depot1
11:drive truck0 distributor1 distributor0
12:drive truck1 depot0 depot1
13:drive truck1 depot0 distributor0
14:drive truck1 depot0 distributor1
15:drive truck1 depot1 depot0
16:drive truck1 depot1 distributor0
17:drive truck1 depot1 distributor1
18:drive truck1 distributor0 depot0
19:drive truck1 distributor0 depot1
20:drive truck1 distributor0 distributor1
21:drive truck1 distributor1 depot0
22:drive truck1 distributor1 depot1
23:drive truck1 distributor1 distributor0
24:drive truck2 depot0 depot1
25:drive truck2 depot0 distributor0
26:drive truck2 depot0 distributor1
27:drive truck2 depot1 depot0
28:drive truck2 depot1 distributor0
29:drive truck2 depot1 distributor1
30:drive truck2 distributor0 depot0
31:drive truck2 distributor0 depot1
32:drive truck2 distributor0 distributor1
33:drive truck2 distributor1 depot0
34:drive truck2 distributor1 depot1
35:drive truck2 distributor1 distributor0
628:unload hoist1 crate3 truck2 depot1
629:unload hoist1 crate4 truck0 depot1
630:unload hoist1 crate4 truck1 depot1
631:unload hoist1 crate4 truck2 depot1
632:unload hoist1 crate5 truck0 depot1
633:unload hoist1 crate5 truck1 depot1
634:unload hoist1 crate5 truck2 depot1
635:unload hoist1 crate6 truck0 depot1
636:unload hoist1 crate6 truck1 depot1
637:unload hoist1 crate6 truck2 depot1
638:unload hoist2 crate0 truck0 distributor0
639:unload hoist2 crate0 truck1 distributor0
640:unload hoist2 crate0 truck2 distributor0
641:unload hoist2 crate1 truck0 distributor0
642:unload hoist2 crate1 truck1 distributor0
643:unload hoist2 crate1 truck2 distributor0
644:unload hoist2 crate2 truck0 distributor0
645:unload hoist2 crate2 truck1 distributor0
646:unload hoist2 crate2 truck2 distributor0
647:unload hoist2 crate3 truck0 distributor0
648:unload hoist2 crate3 truck1 distributor0
649:unload hoist2 crate3 truck2 distributor0
650:unload hoist2 crate4 truck0 distributor0
651:unload hoist2 crate4 truck1 distributor0
652:unload hoist2 crate4 truck2 distributor0
653:unload hoist2 crate5 truck0 distributor0
654:unload hoist2 crate5 truck1 distributor0
655:unload hoist2 crate5 truck2 distributor0
656:unload hoist2 crate6 truck0 distributor0
657:unload hoist2 crate6 truck1 distributor0
658:unload hoist2 crate6 truck2 distributor0
659:unload hoist3 crate0 truck0 distributor1
660:unload hoist3 crate0 truck1 distributor1
661:unload hoist3 crate0 truck2 distributor1
662:unload hoist3 crate1 truck0 distributor1
663:unload hoist3 crate1 truck1 distributor1
664:unload hoist3 crate1 truck2 distributor1
665:unload hoist3 crate2 truck0 distributor1
666:unload hoist3 crate2 truck1 distributor1
667:unload hoist3 crate2 truck2 distributor1
668:unload hoist3 crate3 truck0 distributor1
669:unload hoist3 crate3 truck1 distributor1
670:unload hoist3 crate3 truck2 distributor1
671:unload hoist3 crate4 truck0 distributor1
672:unload hoist3 crate4 truck1 distributor1
673:unload hoist3 crate4 truck2 distributor1
674:unload hoist3 crate5 truck0 distributor1
675:unload hoist3 crate5 truck1 distributor1
676:unload hoist3 crate5 truck2 distributor1
677:unload hoist3 crate6 truck0 distributor1
678:unload hoist3 crate6 truck1 distributor1
679:unload hoist3 crate6 truck2 distributor1
