0:drive truck0 depot0 depot1
1:drive truck0 depot0 distributor0
2:drive truck0 depot0 distributor1
3:drive truck0 depot1 depot0
4:drive truck0 depot1 distributor0
5:drive truck0 depot1 distributor1
6:drive truck0 distributor0 depot0
7:drive truck0 distributor0 depot1
8:drive truck0 distributor0 distributor1
9:drive truck0 distributor1 depot0
10:drive truck0 distributor1 depot1
11:drive truck0 distributor1 distributor0
12:drive truck1 depot0 depot1
13:drive truck1 depot0 distributor0
14:drive truck1 depot0 distributor1
15:drive truck1 depot1 depot0
16:drive truck1 depot1 distributor0
17:drive truck1 depot1 distributor1
18:drive truck1 distributor0 depot0
19:drive truck1 distributor0 depot1
20:drive truck1 distributor0 distributor1
21:drive truck1 distributor1 depot0
22:drive truck1 distributor1 depot1
23:drive truck1 distributor1 distributor0
24:drive truck2 depot0 depot1
25:drive truck2 depot0 distributor0
26:drive truck2 depot0 distributor1
27:drive truck2 depot1 depot0
28:drive truck2 depot1 distributor0
29:drive truck2 depot1 distributor1
30:drive truck2 distributor0 depot0
31:drive truck2 distributor0 depot1
32:drive truck2 distributor0 distributor1
33:drive truck2 distributor1 depot0
34:drive truck2 distributor1 depot1
35:drive truck2 distributor1 distributor0
623:lift hoist3 crate6 crate1 distributor1
624:lift hoist3 crate6 crate2 distributor1
625:lift hoist3 crate6 crate3 distributor1
626:lift hoist3 crate6 crate4 distributor1
627:lift hoist3 crate6 crate5 distributor1
628:lift hoist3 crate6 crate7 distributor1
629:lift hoist3 crate6 pallet0 distributor1
630:lift hoist3 crate6 pallet1 distributor1
631:lift hoist3 crate6 pallet2 distributor1
632:lift hoist3 crate6 pallet3 distributor1
633:lift hoist3 crate7 crate0 distributor1
634:lift hoist3 crate7 crate1 distributor1
635:lift hoist3 crate7 crate2 distributor1
636:lift hoist3 crate7 crate3 distributor1
637:lift hoist3 crate7 crate4 distributor1
638:lift hoist3 crate7 crate5 distributor1
639:lift hoist3 crate7 crate6 distributor1
640:lift hoist3 crate7 pallet0 distributor1
641:lift hoist3 crate7 pallet1 distributor1
642:lift hoist3 crate7 pallet2 distributor1
643:lift hoist3 crate7 pallet3 distributor1
644:load hoist0 crate0 truck0 depot0
645:load hoist0 crate0 truck1 depot0
646:load hoist0 crate0 truck2 depot0
647:load hoist0 crate1 truck0 depot0
648:load hoist0 crate1 truck1 depot0
649:load hoist0 crate1 truck2 depot0
650:load hoist0 crate2 truck0 depot0
651:load hoist0 crate2 truck1 depot0
652:load hoist0 crate2 truck2 depot0
653:load hoist0 crate3 truck0 depot0
654:load hoist0 crate3 truck1 depot0
655:load hoist0 crate3 truck2 depot0
656:load hoist0 crate4 truck0 depot0
657:load hoist0 crate4 truck1 depot0
658:load hoist0 crate4 truck2 depot0
659:load hoist0 crate5 truck0 depot0
660:load hoist0 crate5 truck1 depot0
661:load hoist0 crate5 truck2 depot0
662:load hoist0 crate6 truck0 depot0
663:load hoist0 crate6 truck1 depot0
664:load hoist0 crate6 truck2 depot0
665:load hoist0 crate7 truck0 depot0
666:load hoist0 crate7 truck1 depot0
667:load hoist0 crate7 truck2 depot0
668:load hoist1 crate0 truck0 depot1
669:load hoist1 crate0 truck1 depot1
670:load hoist1 crate0 truck2 depot1
671:load hoist1 crate1 truck0 depot1
672:load hoist1 crate1 truck1 depot1
673:load hoist1 crate1 truck2 depot1
674:load hoist1 crate2 truck0 depot1
675:load hoist1 crate2 truck1 depot1
676:load hoist1 crate2 truck2 depot1
677:load hoist1 crate3 truck0 depot1
678:load hoist1 crate3 truck1 depot1
679:load hoist1 crate3 truck2 depot1
680:load hoist1 crate4 truck0 depot1
681:load hoist1 crate4 truck1 depot1
682:load hoist1 crate4 truck2 depot1
683:load hoist1 crate5 truck0 depot1
684:load hoist1 crate5 truck1 depot1
685:load hoist1 crate5 truck2 depot1
686:load hoist1 crate6 truck0 depot1
687:load hoist1 crate6 truck1 depot1
688:load hoist1 crate6 truck2 depot1
689:load hoist1 crate7 truck0 depot1
690:load hoist1 crate7 truck1 depot1
691:load hoist1 crate7 truck2 depot1
692:load hoist2 crate0 truck0 distributor0
693:load hoist2 crate0 truck1 distributor0
694:load hoist2 crate0 truck2 distributor0
695:load hoist2 crate1 truck0 distributor0
696:load hoist2 crate1 truck1 distributor0
697:load hoist2 crate1 truck2 distributor0
698:load hoist2 crate2 truck0 distributor0
699:load hoist2 crate2 truck1 distributor0
700:load hoist2 crate2 truck2 distributor0
701:load hoist2 crate3 truck0 distributor0
702:load hoist2 crate3 truck1 distributor0
703:load hoist2 crate3 truck2 distributor0
704:load hoist2 crate4 truck0 distributor0
705:load hoist2 crate4 truck1 distributor0
706:load hoist2 crate4 truck2 distributor0
707:load hoist2 crate5 truck0 distributor0
708:load hoist2 crate5 truck1 distributor0
709:load hoist2 crate5 truck2 distributor0
710:load hoist2 crate6 truck0 distributor0
711:load hoist2 crate6 truck1 distributor0
712:load hoist2 crate6 truck2 distributor0
713:load hoist2 crate7 truck0 distributor0
714:load hoist2 crate7 truck1 distributor0
715:load hoist2 crate7 truck2 distributor0
716:load hoist3 crate0 truck0 distributor1
717:load hoist3 crate0 truck1 distributor1
718:load hoist3 crate0 truck2 distributor1
719:load hoist3 crate1 truck0 distributor1
720:load hoist3 crate1 truck1 distributor1
721:load hoist3 crate1 truck2 distributor1
722:load hoist3 crate2 truck0 distributor1
723:load hoist3 crate2 truck1 distributor1
724:load hoist3 crate2 truck2 distributor1
725:load hoist3 crate3 truck0 distributor1
726:load hoist3 crate3 truck1 distributor1
727:load hoist3 crate3 truck2 distributor1
728:load hoist3 crate4 truck0 distributor1
729:load hoist3 crate4 truck1 distributor1
730:load hoist3 crate4 truck2 distributor1
731:load hoist3 crate5 truck0 distributor1
732:load hoist3 crate5 truck1 distributor1
733:load hoist3 crate5 truck2 distributor1
734:load hoist3 crate6 truck0 distributor1
735:load hoist3 crate6 truck1 distributor1
736:load hoist3 crate6 truck2 distributor1
737:load hoist3 crate7 truck0 distributor1
738:load hoist3 crate7 truck1 distributor1
739:load hoist3 crate7 truck2 distributor1
740:unload hoist0 crate0 truck0 depot0
741:unload hoist0 crate0 truck1 depot0
742:unload hoist0 crate0 truck2 depot0
743:unload hoist0 crate1 truck0 depot0
744:unload hoist0 crate1 truck1 depot0
745:unload hoist0 crate1 truck2 depot0
746:unload hoist0 crate2 truck0 depot0
747:unload hoist0 crate2 truck1 depot0
748:unload hoist0 crate2 truck2 depot0
749:unload hoist0 crate3 truck0 depot0
750:unload hoist0 crate3 truck1 depot0
751:unload hoist0 crate3 truck2 depot0
752:unload hoist0 crate4 truck0 depot0
753:unload hoist0 crate4 truck1 depot0
754:unload hoist0 crate4 truck2 depot0
755:unload hoist0 crate5 truck0 depot0
756:unload hoist0 crate5 truck1 depot0
757:unload hoist0 crate5 truck2 depot0
758:unload hoist0 crate6 truck0 depot0
759:unload hoist0 crate6 truck1 depot0
760:unload hoist0 crate6 truck2 depot0
761:unload hoist0 crate7 truck0 depot0
762:unload hoist0 crate7 truck1 depot0
763:unload hoist0 crate7 truck2 depot0
764:unload hoist1 crate0 truck0 depot1
765:unload hoist1 crate0 truck1 depot1
766:unload hoist1 crate0 truck2 depot1
767:unload hoist1 crate1 truck0 depot1
768:unload hoist1 crate1 truck1 depot1
769:unload hoist1 crate1 truck2 depot1
770:unload hoist1 crate2 truck0 depot1
771:unload hoist1 crate2 truck1 depot1
772:unload hoist1 crate2 truck2 depot1
773:unload hoist1 crate3 truck0 depot1
774:unload hoist1 crate3 truck1 depot1
775:unload hoist1 crate3 truck2 depot1
776:unload hoist1 crate4 truck0 depot1
777:unload hoist1 crate4 truck1 depot1
778:unload hoist1 crate4 truck2 depot1
779:unload hoist1 crate5 truck0 depot1
780:unload hoist1 crate5 truck1 depot1
781:unload hoist1 crate5 truck2 depot1
782:unload hoist1 crate6 truck0 depot1
783:unload hoist1 crate6 truck1 depot1
784:unload hoist1 crate6 truck2 depot1
785:unload hoist1 crate7 truck0 depot1
786:unload hoist1 crate7 truck1 depot1
787:unload hoist1 crate7 truck2 depot1
788:unload hoist2 crate0 truck0 distributor0
789:unload hoist2 crate0 truck1 distributor0
790:unload hoist2 crate0 truck2 distributor0
791:unload hoist2 crate1 truck0 distributor0
792:unload hoist2 crate1 truck1 distributor0
793:unload hoist2 crate1 truck2 distributor0
794:unload hoist2 crate2 truck0 distributor0
795:unload hoist2 crate2 truck1 distributor0
796:unload hoist2 crate2 truck2 distributor0
797:unload hoist2 crate3 truck0 distributor0
798:unload hoist2 crate3 truck1 distributor0
799:unload hoist2 crate3 truck2 distributor0
800:unload hoist2 crate4 truck0 distributor0
801:unload hoist2 crate4 truck1 distributor0
802:unload hoist2 crate4 truck2 distributor0
803:unload hoist2 crate5 truck0 distributor0
804:unload hoist2 crate5 truck1 distributor0
805:unload hoist2 crate5 truck2 distributor0
806:unload hoist2 crate6 truck0 distributor0
807:unload hoist2 crate6 truck1 distributor0
808:unload hoist2 crate6 truck2 distributor0
809:unload hoist2 crate7 truck0 distributor0
810:unload hoist2 crate7 truck1 distributor0
811:unload hoist2 crate7 truck2 distributor0
812:unload hoist3 crate0 truck0 distributor1
813:unload hoist3 crate0 truck1 distributor1
814:unload hoist3 crate0 truck2 distributor1
815:unload hoist3 crate1 truck0 distributor1
816:unload hoist3 crate1 truck1 distributor1
817:unload hoist3 crate1 truck2 distributor1
818:unload hoist3 crate2 truck0 distributor1
819:unload hoist3 crate2 truck1 distributor1
820:unload hoist3 crate2 truck2 distributor1
821:unload hoist3 crate3 truck0 distributor1
822:unload hoist3 crate3 truck1 distributor1
823:unload hoist3 crate3 truck2 distributor1
824:unload hoist3 crate4 truck0 distributor1
825:unload hoist3 crate4 truck1 distributor1
826:unload hoist3 crate4 truck2 distributor1
827:unload hoist3 crate5 truck0 distributor1
828:unload hoist3 crate5 truck1 distributor1
829:unload hoist3 crate5 truck2 distributor1
830:unload hoist3 crate6 truck0 distributor1
831:unload hoist3 crate6 truck1 distributor1
832:unload hoist3 crate6 truck2 distributor1
833:unload hoist3 crate7 truck0 distributor1
834:unload hoist3 crate7 truck1 distributor1
835:unload hoist3 crate7 truck2 distributor1
