0:clean-shaker left right shaker1
1:clean-shaker right left shaker1
544:pour-shaker-to-shot ingredient6 shot5 left shaker1 l1 l0
545:pour-shaker-to-shot ingredient6 shot5 left shaker1 l2 l1
546:pour-shaker-to-shot ingredient6 shot5 right shaker1 l1 l0
547:pour-shaker-to-shot ingredient6 shot5 right shaker1 l2 l1
548:pour-shaker-to-shot ingredient6 shot6 left shaker1 l1 l0
549:pour-shaker-to-shot ingredient6 shot6 left shaker1 l2 l1
550:pour-shaker-to-shot ingredient6 shot6 right shaker1 l1 l0
551:pour-shaker-to-shot ingredient6 shot6 right shaker1 l2 l1
552:pour-shot-to-clean-shaker shot1 ingredient1 shaker1 left l0 l1
553:pour-shot-to-clean-shaker shot1 ingredient1 shaker1 left l1 l2
554:pour-shot-to-clean-shaker shot1 ingredient1 shaker1 right l0 l1
555:pour-shot-to-clean-shaker shot1 ingredient1 shaker1 right l1 l2
556:pour-shot-to-clean-shaker shot1 ingredient2 shaker1 left l0 l1
557:pour-shot-to-clean-shaker shot1 ingredient2 shaker1 left l1 l2
558:pour-shot-to-clean-shaker shot1 ingredient2 shaker1 right l0 l1
559:pour-shot-to-clean-shaker shot1 ingredient2 shaker1 right l1 l2
560:pour-shot-to-clean-shaker shot1 ingredient3 shaker1 left l0 l1
561:pour-shot-to-clean-shaker shot1 ingredient3 shaker1 left l1 l2
562:pour-shot-to-clean-shaker shot1 ingredient3 shaker1 right l0 l1
563:pour-shot-to-clean-shaker shot1 ingredient3 shaker1 right l1 l2
564:pour-shot-to-clean-shaker shot1 ingredient4 shaker1 left l0 l1
565:pour-shot-to-clean-shaker shot1 ingredient4 shaker1 left l1 l2
566:pour-shot-to-clean-shaker shot1 ingredient4 shaker1 right l0 l1
567:pour-shot-to-clean-shaker shot1 ingredient4 shaker1 right l1 l2
568:pour-shot-to-clean-shaker shot1 ingredient5 shaker1 left l0 l1
569:pour-shot-to-clean-shaker shot1 ingredient5 shaker1 left l1 l2
570:pour-shot-to-clean-shaker shot1 ingredient5 shaker1 right l0 l1
571:pour-shot-to-clean-shaker shot1 ingredient5 shaker1 right l1 l2
572:pour-shot-to-clean-shaker shot1 ingredient6 shaker1 left l0 l1
573:pour-shot-to-clean-shaker shot1 ingredient6 shaker1 left l1 l2
574:pour-shot-to-clean-shaker shot1 ingredient6 shaker1 right l0 l1
575:pour-shot-to-clean-shaker shot1 ingredient6 shaker1 right l1 l2
576:pour-shot-to-clean-shaker shot2 ingredient1 shaker1 left l0 l1
577:pour-shot-to-clean-shaker shot2 ingredient1 shaker1 left l1 l2
578:pour-shot-to-clean-shaker shot2 ingredient1 shaker1 right l0 l1
579:pour-shot-to-clean-shaker shot2 ingredient1 shaker1 right l1 l2
580:pour-shot-to-clean-shaker shot2 ingredient2 shaker1 left l0 l1
581:pour-shot-to-clean-shaker shot2 ingredient2 shaker1 left l1 l2
582:pour-shot-to-clean-shaker shot2 ingredient2 shaker1 right l0 l1
583:pour-shot-to-clean-shaker shot2 ingredient2 shaker1 right l1 l2
584:pour-shot-to-clean-shaker shot2 ingredient3 shaker1 left l0 l1
585:pour-shot-to-clean-shaker shot2 ingredient3 shaker1 left l1 l2
586:pour-shot-to-clean-shaker shot2 ingredient3 shaker1 right l0 l1
587:pour-shot-to-clean-shaker shot2 ingredient3 shaker1 right l1 l2
588:pour-shot-to-clean-shaker shot2 ingredient4 shaker1 left l0 l1
589:pour-shot-to-clean-shaker shot2 ingredient4 shaker1 left l1 l2
590:pour-shot-to-clean-shaker shot2 ingredient4 shaker1 right l0 l1
591:pour-shot-to-clean-shaker shot2 ingredient4 shaker1 right l1 l2
592:pour-shot-to-clean-shaker shot2 ingredient5 shaker1 left l0 l1
593:pour-shot-to-clean-shaker shot2 ingredient5 shaker1 left l1 l2
594:pour-shot-to-clean-shaker shot2 ingredient5 shaker1 right l0 l1
595:pour-shot-to-clean-shaker shot2 ingredient5 shaker1 right l1 l2
596:pour-shot-to-clean-shaker shot2 ingredient6 shaker1 left l0 l1
597:pour-shot-to-clean-shaker shot2 ingredient6 shaker1 left l1 l2
598:pour-shot-to-clean-shaker shot2 ingredient6 shaker1 right l0 l1
599:pour-shot-to-clean-shaker shot2 ingredient6 shaker1 right l1 l2
600:pour-shot-to-clean-shaker shot3 ingredient1 shaker1 left l0 l1
601:pour-shot-to-clean-shaker shot3 ingredient1 shaker1 left l1 l2
602:pour-shot-to-clean-shaker shot3 ingredient1 shaker1 right l0 l1
603:pour-shot-to-clean-shaker shot3 ingredient1 shaker1 right l1 l2
604:pour-shot-to-clean-shaker shot3 ingredient2 shaker1 left l0 l1
605:pour-shot-to-clean-shaker shot3 ingredient2 shaker1 left l1 l2
606:pour-shot-to-clean-shaker shot3 ingredient2 shaker1 right l0 l1
607:pour-shot-to-clean-shaker shot3 ingredient2 shaker1 right l1 l2
608:pour-shot-to-clean-shaker shot3 ingredient3 shaker1 left l0 l1
609:pour-shot-to-clean-shaker shot3 ingredient3 shaker1 left l1 l2
610:pour-shot-to-clean-shaker shot3 ingredient3 shaker1 right l0 l1
611:pour-shot-to-clean-shaker shot3 ingredient3 shaker1 right l1 l2
612:pour-shot-to-clean-shaker shot3 ingredient4 shaker1 left l0 l1
613:pour-shot-to-clean-shaker shot3 ingredient4 shaker1 left l1 l2
614:pour-shot-to-clean-shaker shot3 ingredient4 shaker1 right l0 l1
615:pour-shot-to-clean-shaker shot3 ingredient4 shaker1 right l1 l2
616:pour-shot-to-clean-shaker shot3 ingredient5 shaker1 left l0 l1
617:pour-shot-to-clean-shaker shot3 ingredient5 shaker1 left l1 l2
618:pour-shot-to-clean-shaker shot3 ingredient5 shaker1 right l0 l1
619:pour-shot-to-clean-shaker shot3 ingredient5 shaker1 right l1 l2
620:pour-shot-to-clean-shaker shot3 ingredient6 shaker1 left l0 l1
621:pour-shot-to-clean-shaker shot3 ingredient6 shaker1 left l1 l2
622:pour-shot-to-clean-shaker shot3 ingredient6 shaker1 right l0 l1
623:pour-shot-to-clean-shaker shot3 ingredient6 shaker1 right l1 l2
624:pour-shot-to-clean-shaker shot4 ingredient1 shaker1 left l0 l1
625:pour-shot-to-clean-shaker shot4 ingredient1 shaker1 left l1 l2
626:pour-shot-to-clean-shaker shot4 ingredient1 shaker1 right l0 l1
627:pour-shot-to-clean-shaker shot4 ingredient1 shaker1 right l1 l2
628:pour-shot-to-clean-shaker shot4 ingredient2 shaker1 left l0 l1
629:pour-shot-to-clean-shaker shot4 ingredient2 shaker1 left l1 l2
630:pour-shot-to-clean-shaker shot4 ingredient2 shaker1 right l0 l1
631:pour-shot-to-clean-shaker shot4 ingredient2 shaker1 right l1 l2
632:pour-shot-to-clean-shaker shot4 ingredient3 shaker1 left l0 l1
633:pour-shot-to-clean-shaker shot4 ingredient3 shaker1 left l1 l2
634:pour-shot-to-clean-shaker shot4 ingredient3 shaker1 right l0 l1
635:pour-shot-to-clean-shaker shot4 ingredient3 shaker1 right l1 l2
636:pour-shot-to-clean-shaker shot4 ingredient4 shaker1 left l0 l1
637:pour-shot-to-clean-shaker shot4 ingredient4 shaker1 left l1 l2
638:pour-shot-to-clean-shaker shot4 ingredient4 shaker1 right l0 l1
639:pour-shot-to-clean-shaker shot4 ingredient4 shaker1 right l1 l2
640:pour-shot-to-clean-shaker shot4 ingredient5 shaker1 left l0 l1
641:pour-shot-to-clean-shaker shot4 ingredient5 shaker1 left l1 l2
642:pour-shot-to-clean-shaker shot4 ingredient5 shaker1 right l0 l1
643:pour-shot-to-clean-shaker shot4 ingredient5 shaker1 right l1 l2
644:pour-shot-to-clean-shaker shot4 ingredient6 shaker1 left l0 l1
645:pour-shot-to-clean-shaker shot4 ingredient6 shaker1 left l1 l2
646:pour-shot-to-clean-shaker shot4 ingredient6 shaker1 right l0 l1
647:pour-shot-to-clean-shaker shot4 ingredient6 shaker1 right l1 l2
648:pour-shot-to-clean-shaker shot5 ingredient1 shaker1 left l0 l1
649:pour-shot-to-clean-shaker shot5 ingredient1 shaker1 left l1 l2
650:pour-shot-to-clean-shaker shot5 ingredient1 shaker1 right l0 l1
651:pour-shot-to-clean-shaker shot5 ingredient1 shaker1 right l1 l2
652:pour-shot-to-clean-shaker shot5 ingredient2 shaker1 left l0 l1
653:pour-shot-to-clean-shaker shot5 ingredient2 shaker1 left l1 l2
654:pour-shot-to-clean-shaker shot5 ingredient2 shaker1 right l0 l1
655:pour-shot-to-clean-shaker shot5 ingredient2 shaker1 right l1 l2
656:pour-shot-to-clean-shaker shot5 ingredient3 shaker1 left l0 l1
657:pour-shot-to-clean-shaker shot5 ingredient3 shaker1 left l1 l2
658:pour-shot-to-clean-shaker shot5 ingredient3 shaker1 right l0 l1
659:pour-shot-to-clean-shaker shot5 ingredient3 shaker1 right l1 l2
660:pour-shot-to-clean-shaker shot5 ingredient4 shaker1 left l0 l1
661:pour-shot-to-clean-shaker shot5 ingredient4 shaker1 left l1 l2
662:pour-shot-to-clean-shaker shot5 ingredient4 shaker1 right l0 l1
663:pour-shot-to-clean-shaker shot5 ingredient4 shaker1 right l1 l2
664:pour-shot-to-clean-shaker shot5 ingredient5 shaker1 left l0 l1
665:pour-shot-to-clean-shaker shot5 ingredient5 shaker1 left l1 l2
666:pour-shot-to-clean-shaker shot5 ingredient5 shaker1 right l0 l1
667:pour-shot-to-clean-shaker shot5 ingredient5 shaker1 right l1 l2
668:pour-shot-to-clean-shaker shot5 ingredient6 shaker1 left l0 l1
669:pour-shot-to-clean-shaker shot5 ingredient6 shaker1 left l1 l2
670:pour-shot-to-clean-shaker shot5 ingredient6 shaker1 right l0 l1
671:pour-shot-to-clean-shaker shot5 ingredient6 shaker1 right l1 l2
672:pour-shot-to-clean-shaker shot6 ingredient1 shaker1 left l0 l1
673:pour-shot-to-clean-shaker shot6 ingredient1 shaker1 left l1 l2
674:pour-shot-to-clean-shaker shot6 ingredient1 shaker1 right l0 l1
675:pour-shot-to-clean-shaker shot6 ingredient1 shaker1 right l1 l2
676:pour-shot-to-clean-shaker shot6 ingredient2 shaker1 left l0 l1
677:pour-shot-to-clean-shaker shot6 ingredient2 shaker1 left l1 l2
678:pour-shot-to-clean-shaker shot6 ingredient2 shaker1 right l0 l1
679:pour-shot-to-clean-shaker shot6 ingredient2 shaker1 right l1 l2
680:pour-shot-to-clean-shaker shot6 ingredient3 shaker1 left l0 l1
681:pour-shot-to-clean-shaker shot6 ingredient3 shaker1 left l1 l2
682:pour-shot-to-clean-shaker shot6 ingredient3 shaker1 right l0 l1
683:pour-shot-to-clean-shaker shot6 ingredient3 shaker1 right l1 l2
684:pour-shot-to-clean-shaker shot6 ingredient4 shaker1 left l0 l1
685:pour-shot-to-clean-shaker shot6 ingredient4 shaker1 left l1 l2
686:pour-shot-to-clean-shaker shot6 ingredient4 shaker1 right l0 l1
687:pour-shot-to-clean-shaker shot6 ingredient4 shaker1 right l1 l2
688:pour-shot-to-clean-shaker shot6 ingredient5 shaker1 left l0 l1
689:pour-shot-to-clean-shaker shot6 ingredient5 shaker1 left l1 l2
690:pour-shot-to-clean-shaker shot6 ingredient5 shaker1 right l0 l1
691:pour-shot-to-clean-shaker shot6 ingredient5 shaker1 right l1 l2
692:pour-shot-to-clean-shaker shot6 ingredient6 shaker1 left l0 l1
693:pour-shot-to-clean-shaker shot6 ingredient6 shaker1 left l1 l2
694:pour-shot-to-clean-shaker shot6 ingredient6 shaker1 right l0 l1
695:pour-shot-to-clean-shaker shot6 ingredient6 shaker1 right l1 l2
696:pour-shot-to-used-shaker shot1 ingredient1 shaker1 left l0 l1
697:pour-shot-to-used-shaker shot1 ingredient1 shaker1 left l1 l2
698:pour-shot-to-used-shaker shot1 ingredient1 shaker1 right l0 l1
699:pour-shot-to-used-shaker shot1 ingredient1 shaker1 right l1 l2
700:pour-shot-to-used-shaker shot1 ingredient2 shaker1 left l0 l1
701:pour-shot-to-used-shaker shot1 ingredient2 shaker1 left l1 l2
702:pour-shot-to-used-shaker shot1 ingredient2 shaker1 right l0 l1
703:pour-shot-to-used-shaker shot1 ingredient2 shaker1 right l1 l2
704:pour-shot-to-used-shaker shot1 ingredient3 shaker1 left l0 l1
705:pour-shot-to-used-shaker shot1 ingredient3 shaker1 left l1 l2
706:pour-shot-to-used-shaker shot1 ingredient3 shaker1 right l0 l1
707:pour-shot-to-used-shaker shot1 ingredient3 shaker1 right l1 l2
708:pour-shot-to-used-shaker shot1 ingredient4 shaker1 left l0 l1
709:pour-shot-to-used-shaker shot1 ingredient4 shaker1 left l1 l2
710:pour-shot-to-used-shaker shot1 ingredient4 shaker1 right l0 l1
711:pour-shot-to-used-shaker shot1 ingredient4 shaker1 right l1 l2
712:pour-shot-to-used-shaker shot1 ingredient5 shaker1 left l0 l1
713:pour-shot-to-used-shaker shot1 ingredient5 shaker1 left l1 l2
714:pour-shot-to-used-shaker shot1 ingredient5 shaker1 right l0 l1
715:pour-shot-to-used-shaker shot1 ingredient5 shaker1 right l1 l2
716:pour-shot-to-used-shaker shot1 ingredient6 shaker1 left l0 l1
717:pour-shot-to-used-shaker shot1 ingredient6 shaker1 left l1 l2
718:pour-shot-to-used-shaker shot1 ingredient6 shaker1 right l0 l1
719:pour-shot-to-used-shaker shot1 ingredient6 shaker1 right l1 l2
720:pour-shot-to-used-shaker shot2 ingredient1 shaker1 left l0 l1
721:pour-shot-to-used-shaker shot2 ingredient1 shaker1 left l1 l2
722:pour-shot-to-used-shaker shot2 ingredient1 shaker1 right l0 l1
723:pour-shot-to-used-shaker shot2 ingredient1 shaker1 right l1 l2
724:pour-shot-to-used-shaker shot2 ingredient2 shaker1 left l0 l1
725:pour-shot-to-used-shaker shot2 ingredient2 shaker1 left l1 l2
726:pour-shot-to-used-shaker shot2 ingredient2 shaker1 right l0 l1
727:pour-shot-to-used-shaker shot2 ingredient2 shaker1 right l1 l2
728:pour-shot-to-used-shaker shot2 ingredient3 shaker1 left l0 l1
729:pour-shot-to-used-shaker shot2 ingredient3 shaker1 left l1 l2
730:pour-shot-to-used-shaker shot2 ingredient3 shaker1 right l0 l1
731:pour-shot-to-used-shaker shot2 ingredient3 shaker1 right l1 l2
732:pour-shot-to-used-shaker shot2 ingredient4 shaker1 left l0 l1
733:pour-shot-to-used-shaker shot2 ingredient4 shaker1 left l1 l2
734:pour-shot-to-used-shaker shot2 ingredient4 shaker1 right l0 l1
735:pour-shot-to-used-shaker shot2 ingredient4 shaker1 right l1 l2
736:pour-shot-to-used-shaker shot2 ingredient5 shaker1 left l0 l1
737:pour-shot-to-used-shaker shot2 ingredient5 shaker1 left l1 l2
738:pour-shot-to-used-shaker shot2 ingredient5 shaker1 right l0 l1
739:pour-shot-to-used-shaker shot2 ingredient5 shaker1 right l1 l2
740:pour-shot-to-used-shaker shot2 ingredient6 shaker1 left l0 l1
741:pour-shot-to-used-shaker shot2 ingredient6 shaker1 left l1 l2
742:pour-shot-to-used-shaker shot2 ingredient6 shaker1 right l0 l1
743:pour-shot-to-used-shaker shot2 ingredient6 shaker1 right l1 l2
744:pour-shot-to-used-shaker shot3 ingredient1 shaker1 left l0 l1
745:pour-shot-to-used-shaker shot3 ingredient1 shaker1 left l1 l2
746:pour-shot-to-used-shaker shot3 ingredient1 shaker1 right l0 l1
747:pour-shot-to-used-shaker shot3 ingredient1 shaker1 right l1 l2
748:pour-shot-to-used-shaker shot3 ingredient2 shaker1 left l0 l1
749:pour-shot-to-used-shaker shot3 ingredient2 shaker1 left l1 l2
750:pour-shot-to-used-shaker shot3 ingredient2 shaker1 right l0 l1
751:pour-shot-to-used-shaker shot3 ingredient2 shaker1 right l1 l2
752:pour-shot-to-used-shaker shot3 ingredient3 shaker1 left l0 l1
753:pour-shot-to-used-shaker shot3 ingredient3 shaker1 left l1 l2
754:pour-shot-to-used-shaker shot3 ingredient3 shaker1 right l0 l1
755:pour-shot-to-used-shaker shot3 ingredient3 shaker1 right l1 l2
756:pour-shot-to-used-shaker shot3 ingredient4 shaker1 left l0 l1
757:pour-shot-to-used-shaker shot3 ingredient4 shaker1 left l1 l2
758:pour-shot-to-used-shaker shot3 ingredient4 shaker1 right l0 l1
759:pour-shot-to-used-shaker shot3 ingredient4 shaker1 right l1 l2
760:pour-shot-to-used-shaker shot3 ingredient5 shaker1 left l0 l1
761:pour-shot-to-used-shaker shot3 ingredient5 shaker1 left l1 l2
762:pour-shot-to-used-shaker shot3 ingredient5 shaker1 right l0 l1
763:pour-shot-to-used-shaker shot3 ingredient5 shaker1 right l1 l2
764:pour-shot-to-used-shaker shot3 ingredient6 shaker1 left l0 l1
765:pour-shot-to-used-shaker shot3 ingredient6 shaker1 left l1 l2
766:pour-shot-to-used-shaker shot3 ingredient6 shaker1 right l0 l1
767:pour-shot-to-used-shaker shot3 ingredient6 shaker1 right l1 l2
768:pour-shot-to-used-shaker shot4 ingredient1 shaker1 left l0 l1
769:pour-shot-to-used-shaker shot4 ingredient1 shaker1 left l1 l2
770:pour-shot-to-used-shaker shot4 ingredient1 shaker1 right l0 l1
771:pour-shot-to-used-shaker shot4 ingredient1 shaker1 right l1 l2
772:pour-shot-to-used-shaker shot4 ingredient2 shaker1 left l0 l1
773:pour-shot-to-used-shaker shot4 ingredient2 shaker1 left l1 l2
774:pour-shot-to-used-shaker shot4 ingredient2 shaker1 right l0 l1
775:pour-shot-to-used-shaker shot4 ingredient2 shaker1 right l1 l2
776:pour-shot-to-used-shaker shot4 ingredient3 shaker1 left l0 l1
777:pour-shot-to-used-shaker shot4 ingredient3 shaker1 left l1 l2
778:pour-shot-to-used-shaker shot4 ingredient3 shaker1 right l0 l1
779:pour-shot-to-used-shaker shot4 ingredient3 shaker1 right l1 l2
780:pour-shot-to-used-shaker shot4 ingredient4 shaker1 left l0 l1
781:pour-shot-to-used-shaker shot4 ingredient4 shaker1 left l1 l2
782:pour-shot-to-used-shaker shot4 ingredient4 shaker1 right l0 l1
783:pour-shot-to-used-shaker shot4 ingredient4 shaker1 right l1 l2
784:pour-shot-to-used-shaker shot4 ingredient5 shaker1 left l0 l1
785:pour-shot-to-used-shaker shot4 ingredient5 shaker1 left l1 l2
786:pour-shot-to-used-shaker shot4 ingredient5 shaker1 right l0 l1
787:pour-shot-to-used-shaker shot4 ingredient5 shaker1 right l1 l2
788:pour-shot-to-used-shaker shot4 ingredient6 shaker1 left l0 l1
789:pour-shot-to-used-shaker shot4 ingredient6 shaker1 left l1 l2
790:pour-shot-to-used-shaker shot4 ingredient6 shaker1 right l0 l1
791:pour-shot-to-used-shaker shot4 ingredient6 shaker1 right l1 l2
792:pour-shot-to-used-shaker shot5 ingredient1 shaker1 left l0 l1
793:pour-shot-to-used-shaker shot5 ingredient1 shaker1 left l1 l2
794:pour-shot-to-used-shaker shot5 ingredient1 shaker1 right l0 l1
795:pour-shot-to-used-shaker shot5 ingredient1 shaker1 right l1 l2
796:pour-shot-to-used-shaker shot5 ingredient2 shaker1 left l0 l1
797:pour-shot-to-used-shaker shot5 ingredient2 shaker1 left l1 l2
798:pour-shot-to-used-shaker shot5 ingredient2 shaker1 right l0 l1
799:pour-shot-to-used-shaker shot5 ingredient2 shaker1 right l1 l2
800:pour-shot-to-used-shaker shot5 ingredient3 shaker1 left l0 l1
801:pour-shot-to-used-shaker shot5 ingredient3 shaker1 left l1 l2
802:pour-shot-to-used-shaker shot5 ingredient3 shaker1 right l0 l1
803:pour-shot-to-used-shaker shot5 ingredient3 shaker1 right l1 l2
804:pour-shot-to-used-shaker shot5 ingredient4 shaker1 left l0 l1
805:pour-shot-to-used-shaker shot5 ingredient4 shaker1 left l1 l2
806:pour-shot-to-used-shaker shot5 ingredient4 shaker1 right l0 l1
807:pour-shot-to-used-shaker shot5 ingredient4 shaker1 right l1 l2
808:pour-shot-to-used-shaker shot5 ingredient5 shaker1 left l0 l1
809:pour-shot-to-used-shaker shot5 ingredient5 shaker1 left l1 l2
810:pour-shot-to-used-shaker shot5 ingredient5 shaker1 right l0 l1
811:pour-shot-to-used-shaker shot5 ingredient5 shaker1 right l1 l2
812:pour-shot-to-used-shaker shot5 ingredient6 shaker1 left l0 l1
813:pour-shot-to-used-shaker shot5 ingredient6 shaker1 left l1 l2
814:pour-shot-to-used-shaker shot5 ingredient6 shaker1 right l0 l1
815:pour-shot-to-used-shaker shot5 ingredient6 shaker1 right l1 l2
816:pour-shot-to-used-shaker shot6 ingredient1 shaker1 left l0 l1
817:pour-shot-to-used-shaker shot6 ingredient1 shaker1 left l1 l2
818:pour-shot-to-used-shaker shot6 ingredient1 shaker1 right l0 l1
819:pour-shot-to-used-shaker shot6 ingredient1 shaker1 right l1 l2
820:pour-shot-to-used-shaker shot6 ingredient2 shaker1 left l0 l1
821:pour-shot-to-used-shaker shot6 ingredient2 shaker1 left l1 l2
822:pour-shot-to-used-shaker shot6 ingredient2 shaker1 right l0 l1
823:pour-shot-to-used-shaker shot6 ingredient2 shaker1 right l1 l2
824:pour-shot-to-used-shaker shot6 ingredient3 shaker1 left l0 l1
825:pour-shot-to-used-shaker shot6 ingredient3 shaker1 left l1 l2
826:pour-shot-to-used-shaker shot6 ingredient3 shaker1 right l0 l1
827:pour-shot-to-used-shaker shot6 ingredient3 shaker1 right l1 l2
828:pour-shot-to-used-shaker shot6 ingredient4 shaker1 left l0 l1
829:pour-shot-to-used-shaker shot6 ingredient4 shaker1 left l1 l2
830:pour-shot-to-used-shaker shot6 ingredient4 shaker1 right l0 l1
831:pour-shot-to-used-shaker shot6 ingredient4 shaker1 right l1 l2
832:pour-shot-to-used-shaker shot6 ingredient5 shaker1 left l0 l1
833:pour-shot-to-used-shaker shot6 ingredient5 shaker1 left l1 l2
834:pour-shot-to-used-shaker shot6 ingredient5 shaker1 right l0 l1
835:pour-shot-to-used-shaker shot6 ingredient5 shaker1 right l1 l2
836:pour-shot-to-used-shaker shot6 ingredient6 shaker1 left l0 l1
837:pour-shot-to-used-shaker shot6 ingredient6 shaker1 left l1 l2
838:pour-shot-to-used-shaker shot6 ingredient6 shaker1 right l0 l1
839:pour-shot-to-used-shaker shot6 ingredient6 shaker1 right l1 l2
840:refill-shot shot1 ingredient1 left right dispenser1
841:refill-shot shot1 ingredient1 right left dispenser1
842:refill-shot shot1 ingredient2 left right dispenser2
843:refill-shot shot1 ingredient2 right left dispenser2
844:refill-shot shot1 ingredient3 left right dispenser3
845:refill-shot shot1 ingredient3 right left dispenser3
846:refill-shot shot1 ingredient4 left right dispenser4
847:refill-shot shot1 ingredient4 right left dispenser4
848:refill-shot shot1 ingredient5 left right dispenser5
849:refill-shot shot1 ingredient5 right left dispenser5
850:refill-shot shot1 ingredient6 left right dispenser6
851:refill-shot shot1 ingredient6 right left dispenser6
852:refill-shot shot2 ingredient1 left right dispenser1
853:refill-shot shot2 ingredient1 right left dispenser1
854:refill-shot shot2 ingredient2 left right dispenser2
855:refill-shot shot2 ingredient2 right left dispenser2
856:refill-shot shot2 ingredient3 left right dispenser3
857:refill-shot shot2 ingredient3 right left dispenser3
858:refill-shot shot2 ingredient4 left right dispenser4
859:refill-shot shot2 ingredient4 right left dispenser4
860:refill-shot shot2 ingredient5 left right dispenser5
861:refill-shot shot2 ingredient5 right left dispenser5
862:refill-shot shot2 ingredient6 left right dispenser6
863:refill-shot shot2 ingredient6 right left dispenser6
864:refill-shot shot3 ingredient1 left right dispenser1
865:refill-shot shot3 ingredient1 right left dispenser1
866:refill-shot shot3 ingredient2 left right dispenser2
867:refill-shot shot3 ingredient2 right left dispenser2
868:refill-shot shot3 ingredient3 left right dispenser3
869:refill-shot shot3 ingredient3 right left dispenser3
870:refill-shot shot3 ingredient4 left right dispenser4
871:refill-shot shot3 ingredient4 right left dispenser4
872:refill-shot shot3 ingredient5 left right dispenser5
873:refill-shot shot3 ingredient5 right left dispenser5
874:refill-shot shot3 ingredient6 left right dispenser6
875:refill-shot shot3 ingredient6 right left dispenser6
876:refill-shot shot4 ingredient1 left right dispenser1
877:refill-shot shot4 ingredient1 right left dispenser1
878:refill-shot shot4 ingredient2 left right dispenser2
879:refill-shot shot4 ingredient2 right left dispenser2
880:refill-shot shot4 ingredient3 left right dispenser3
881:refill-shot shot4 ingredient3 right left dispenser3
882:refill-shot shot4 ingredient4 left right dispenser4
883:refill-shot shot4 ingredient4 right left dispenser4
884:refill-shot shot4 ingredient5 left right dispenser5
885:refill-shot shot4 ingredient5 right left dispenser5
886:refill-shot shot4 ingredient6 left right dispenser6
887:refill-shot shot4 ingredient6 right left dispenser6
888:refill-shot shot5 ingredient1 left right dispenser1
889:refill-shot shot5 ingredient1 right left dispenser1
890:refill-shot shot5 ingredient2 left right dispenser2
891:refill-shot shot5 ingredient2 right left dispenser2
892:refill-shot shot5 ingredient3 left right dispenser3
893:refill-shot shot5 ingredient3 right left dispenser3
894:refill-shot shot5 ingredient4 left right dispenser4
895:refill-shot shot5 ingredient4 right left dispenser4
896:refill-shot shot5 ingredient5 left right dispenser5
897:refill-shot shot5 ingredient5 right left dispenser5
898:refill-shot shot5 ingredient6 left right dispenser6
899:refill-shot shot5 ingredient6 right left dispenser6
900:refill-shot shot6 ingredient1 left right dispenser1
901:refill-shot shot6 ingredient1 right left dispenser1
902:refill-shot shot6 ingredient2 left right dispenser2
903:refill-shot shot6 ingredient2 right left dispenser2
904:refill-shot shot6 ingredient3 left right dispenser3
905:refill-shot shot6 ingredient3 right left dispenser3
906:refill-shot shot6 ingredient4 left right dispenser4
907:refill-shot shot6 ingredient4 right left dispenser4
908:refill-shot shot6 ingredient5 left right dispenser5
909:refill-shot shot6 ingredient5 right left dispenser5
910:refill-shot shot6 ingredient6 left right dispenser6
911:refill-shot shot6 ingredient6 right left dispenser6
912:shake cocktail1 ingredient3 ingredient1 shaker1 left right
913:shake cocktail1 ingredient3 ingredient1 shaker1 right left
914:shake cocktail2 ingredient2 ingredient6 shaker1 left right
915:shake cocktail2 ingredient2 ingredient6 shaker1 right left
916:shake cocktail3 ingredient2 ingredient1 shaker1 left right
917:shake cocktail3 ingredient2 ingredient1 shaker1 right left
