0:clean-shaker left right shaker1
1:clean-shaker right left shaker1
520:pour-shot-to-clean-shaker shot6 ingredient2 shaker1 right l0 l1
521:pour-shot-to-clean-shaker shot6 ingredient2 shaker1 right l1 l2
522:pour-shot-to-used-shaker shot1 ingredient1 shaker1 left l0 l1
523:pour-shot-to-used-shaker shot1 ingredient1 shaker1 left l1 l2
524:pour-shot-to-used-shaker shot1 ingredient1 shaker1 right l0 l1
525:pour-shot-to-used-shaker shot1 ingredient1 shaker1 right l1 l2
526:pour-shot-to-used-shaker shot1 ingredient2 shaker1 left l0 l1
527:pour-shot-to-used-shaker shot1 ingredient2 shaker1 left l1 l2
528:pour-shot-to-used-shaker shot1 ingredient2 shaker1 right l0 l1
529:pour-shot-to-used-shaker shot1 ingredient2 shaker1 right l1 l2
530:pour-shot-to-used-shaker shot2 ingredient1 shaker1 left l0 l1
531:pour-shot-to-used-shaker shot2 ingredient1 shaker1 left l1 l2
532:pour-shot-to-used-shaker shot2 ingredient1 shaker1 right l0 l1
533:pour-shot-to-used-shaker shot2 ingredient1 shaker1 right l1 l2
534:pour-shot-to-used-shaker shot2 ingredient2 shaker1 left l0 l1
535:pour-shot-to-used-shaker shot2 ingredient2 shaker1 left l1 l2
536:pour-shot-to-used-shaker shot2 ingredient2 shaker1 right l0 l1
537:pour-shot-to-used-shaker shot2 ingredient2 shaker1 right l1 l2
538:pour-shot-to-used-shaker shot3 ingredient1 shaker1 left l0 l1
539:pour-shot-to-used-shaker shot3 ingredient1 shaker1 left l1 l2
540:pour-shot-to-used-shaker shot3 ingredient1 shaker1 right l0 l1
541:pour-shot-to-used-shaker shot3 ingredient1 shaker1 right l1 l2
542:pour-shot-to-used-shaker shot3 ingredient2 shaker1 left l0 l1
543:pour-shot-to-used-shaker shot3 ingredient2 shaker1 left l1 l2
544:pour-shot-to-used-shaker shot3 ingredient2 shaker1 right l0 l1
545:pour-shot-to-used-shaker shot3 ingredient2 shaker1 right l1 l2
546:pour-shot-to-used-shaker shot4 ingredient1 shaker1 left l0 l1
547:pour-shot-to-used-shaker shot4 ingredient1 shaker1 left l1 l2
548:pour-shot-to-used-shaker shot4 ingredient1 shaker1 right l0 l1
549:pour-shot-to-used-shaker shot4 ingredient1 shaker1 right l1 l2
550:pour-shot-to-used-shaker shot4 ingredient2 shaker1 left l0 l1
551:pour-shot-to-used-shaker shot4 ingredient2 shaker1 left l1 l2
552:pour-shot-to-used-shaker shot4 ingredient2 shaker1 right l0 l1
553:pour-shot-to-used-shaker shot4 ingredient2 shaker1 right l1 l2
554:pour-shot-to-used-shaker shot5 ingredient1 shaker1 left l0 l1
555:pour-shot-to-used-shaker shot5 ingredient1 shaker1 left l1 l2
556:pour-shot-to-used-shaker shot5 ingredient1 shaker1 right l0 l1
557:pour-shot-to-used-shaker shot5 ingredient1 shaker1 right l1 l2
558:pour-shot-to-used-shaker shot5 ingredient2 shaker1 left l0 l1
559:pour-shot-to-used-shaker shot5 ingredient2 shaker1 left l1 l2
560:pour-shot-to-used-shaker shot5 ingredient2 shaker1 right l0 l1
561:pour-shot-to-used-shaker shot5 ingredient2 shaker1 right l1 l2
562:pour-shot-to-used-shaker shot6 ingredient1 shaker1 left l0 l1
563:pour-shot-to-used-shaker shot6 ingredient1 shaker1 left l1 l2
564:pour-shot-to-used-shaker shot6 ingredient1 shaker1 right l0 l1
565:pour-shot-to-used-shaker shot6 ingredient1 shaker1 right l1 l2
566:pour-shot-to-used-shaker shot6 ingredient2 shaker1 left l0 l1
567:pour-shot-to-used-shaker shot6 ingredient2 shaker1 left l1 l2
568:pour-shot-to-used-shaker shot6 ingredient2 shaker1 right l0 l1
569:pour-shot-to-used-shaker shot6 ingredient2 shaker1 right l1 l2
570:refill-shot shot1 ingredient1 left right dispenser1
571:refill-shot shot1 ingredient1 right left dispenser1
572:refill-shot shot1 ingredient2 left right dispenser2
573:refill-shot shot1 ingredient2 right left dispenser2
574:refill-shot shot2 ingredient1 left right dispenser1
575:refill-shot shot2 ingredient1 right left dispenser1
576:refill-shot shot2 ingredient2 left right dispenser2
577:refill-shot shot2 ingredient2 right left dispenser2
578:refill-shot shot3 ingredient1 left right dispenser1
579:refill-shot shot3 ingredient1 right left dispenser1
580:refill-shot shot3 ingredient2 left right dispenser2
581:refill-shot shot3 ingredient2 right left dispenser2
582:refill-shot shot4 ingredient1 left right dispenser1
583:refill-shot shot4 ingredient1 right left dispenser1
584:refill-shot shot4 ingredient2 left right dispenser2
585:refill-shot shot4 ingredient2 right left dispenser2
586:refill-shot shot5 ingredient1 left right dispenser1
587:refill-shot shot5 ingredient1 right left dispenser1
588:refill-shot shot5 ingredient2 left right dispenser2
589:refill-shot shot5 ingredient2 right left dispenser2
590:refill-shot shot6 ingredient1 left right dispenser1
591:refill-shot shot6 ingredient1 right left dispenser1
592:refill-shot shot6 ingredient2 left right dispenser2
593:refill-shot shot6 ingredient2 right left dispenser2
594:shake cocktail1 ingredient2 ingredient1 shaker1 left right
595:shake cocktail1 ingredient2 ingredient1 shaker1 right left
596:shake cocktail2 ingredient1 ingredient2 shaker1 left right
597:shake cocktail2 ingredient1 ingredient2 shaker1 right left
598:shake cocktail3 ingredient1 ingredient2 shaker1 left right
599:shake cocktail3 ingredient1 ingredient2 shaker1 right left
600:shake cocktail4 ingredient1 ingredient2 shaker1 left right
601:shake cocktail4 ingredient1 ingredient2 shaker1 right left
602:shake cocktail5 ingredient2 ingredient1 shaker1 left right
603:shake cocktail5 ingredient2 ingredient1 shaker1 right left
604:shake cocktail6 ingredient1 ingredient2 shaker1 left right
605:shake cocktail6 ingredient1 ingredient2 shaker1 right left
