0:drive truck0 depot0 depot1
1:drive truck0 depot0 distributor0
2:drive truck0 depot0 distributor1
3:drive truck0 depot1 depot0
4:drive truck0 depot1 distributor0
5:drive truck0 depot1 distributor1
6:drive truck0 distributor0 depot0
7:drive truck0 distributor0 depot1
8:drive truck0 distributor0 distributor1
9:drive truck0 distributor1 depot0
10:drive truck0 distributor1 depot1
11:drive truck0 distributor1 distributor0
12:drive truck1 depot0 depot1
13:drive truck1 depot0 distributor0
14:drive truck1 depot0 distributor1
15:drive truck1 depot1 depot0
16:drive truck1 depot1 distributor0
17:drive truck1 depot1 distributor1
18:drive truck1 distributor0 depot0
19:drive truck1 distributor0 depot1
20:drive truck1 distributor0 distributor1
21:drive truck1 distributor1 depot0
22:drive truck1 distributor1 depot1
23:drive truck1 distributor1 distributor0
629:lift hoist3 crate7 pallet1 distributor1
630:lift hoist3 crate7 pallet2 distributor1
631:lift hoist3 crate7 pallet3 distributor1
632:load hoist0 crate0 truck0 depot0
633:load hoist0 crate0 truck1 depot0
634:load hoist0 crate1 truck0 depot0
635:load hoist0 crate1 truck1 depot0
636:load hoist0 crate2 truck0 depot0
637:load hoist0 crate2 truck1 depot0
638:load hoist0 crate3 truck0 depot0
639:load hoist0 crate3 truck1 depot0
640:load hoist0 crate4 truck0 depot0
641:load hoist0 crate4 truck1 depot0
642:load hoist0 crate5 truck0 depot0
643:load hoist0 crate5 truck1 depot0
644:load hoist0 crate6 truck0 depot0
645:load hoist0 crate6 truck1 depot0
646:load hoist0 crate7 truck0 depot0
647:load hoist0 crate7 truck1 depot0
648:load hoist1 crate0 truck0 depot1
649:load hoist1 crate0 truck1 depot1
650:load hoist1 crate1 truck0 depot1
651:load hoist1 crate1 truck1 depot1
652:load hoist1 crate2 truck0 depot1
653:load hoist1 crate2 truck1 depot1
654:load hoist1 crate3 truck0 depot1
655:load hoist1 crate3 truck1 depot1
656:load hoist1 crate4 truck0 depot1
657:load hoist1 crate4 truck1 depot1
658:load hoist1 crate5 truck0 depot1
659:load hoist1 crate5 truck1 depot1
660:load hoist1 crate6 truck0 depot1
661:load hoist1 crate6 truck1 depot1
662:load hoist1 crate7 truck0 depot1
663:load hoist1 crate7 truck1 depot1
664:load hoist2 crate0 truck0 distributor0
665:load hoist2 crate0 truck1 distributor0
666:load hoist2 crate1 truck0 distributor0
667:load hoist2 crate1 truck1 distributor0
668:load hoist2 crate2 truck0 distributor0
669:load hoist2 crate2 truck1 distributor0
670:load hoist2 crate3 truck0 distributor0
671:load hoist2 crate3 truck1 distributor0
672:load hoist2 crate4 truck0 distributor0
673:load hoist2 crate4 truck1 distributor0
674:load hoist2 crate5 truck0 distributor0
675:load hoist2 crate5 truck1 distributor0
676:load hoist2 crate6 truck0 distributor0
677:load hoist2 crate6 truck1 distributor0
678:load hoist2 crate7 truck0 distributor0
679:load hoist2 crate7 truck1 distributor0
680:load hoist3 crate0 truck0 distributor1
681:load hoist3 crate0 truck1 distributor1
682:load hoist3 crate1 truck0 distributor1
683:load hoist3 crate1 truck1 distributor1
684:load hoist3 crate2 truck0 distributor1
685:load hoist3 crate2 truck1 distributor1
686:load hoist3 crate3 truck0 distributor1
687:load hoist3 crate3 truck1 distributor1
688:load hoist3 crate4 truck0 distributor1
689:load hoist3 crate4 truck1 distributor1
690:load hoist3 crate5 truck0 distributor1
691:load hoist3 crate5 truck1 distributor1
692:load hoist3 crate6 truck0 distributor1
693:load hoist3 crate6 truck1 distributor1
694:load hoist3 crate7 truck0 distributor1
695:load hoist3 crate7 truck1 distributor1
696:unload hoist0 crate0 truck0 depot0
697:unload hoist0 crate0 truck1 depot0
698:unload hoist0 crate1 truck0 depot0
699:unload hoist0 crate1 truck1 depot0
700:unload hoist0 crate2 truck0 depot0
701:unload hoist0 crate2 truck1 depot0
702:unload hoist0 crate3 truck0 depot0
703:unload hoist0 crate3 truck1 depot0
704:unload hoist0 crate4 truck0 depot0
705:unload hoist0 crate4 truck1 depot0
706:unload hoist0 crate5 truck0 depot0
707:unload hoist0 crate5 truck1 depot0
708:unload hoist0 crate6 truck0 depot0
709:unload hoist0 crate6 truck1 depot0
710:unload hoist0 crate7 truck0 depot0
711:unload hoist0 crate7 truck1 depot0
712:unload hoist1 crate0 truck0 depot1
713:unload hoist1 crate0 truck1 depot1
714:unload hoist1 crate1 truck0 depot1
715:unload hoist1 crate1 truck1 depot1
716:unload hoist1 crate2 truck0 depot1
717:unload hoist1 crate2 truck1 depot1
718:unload hoist1 crate3 truck0 depot1
719:unload hoist1 crate3 truck1 depot1
720:unload hoist1 crate4 truck0 depot1
721:unload hoist1 crate4 truck1 depot1
722:unload hoist1 crate5 truck0 depot1
723:unload hoist1 crate5 truck1 depot1
724:unload hoist1 crate6 truck0 depot1
725:unload hoist1 crate6 truck1 depot1
726:unload hoist1 crate7 truck0 depot1
727:unload hoist1 crate7 truck1 depot1
728:unload hoist2 crate0 truck0 distributor0
729:unload hoist2 crate0 truck1 distributor0
730:unload hoist2 crate1 truck0 distributor0
731:unload hoist2 crate1 truck1 distributor0
732:unload hoist2 crate2 truck0 distributor0
733:unload hoist2 crate2 truck1 distributor0
734:unload hoist2 crate3 truck0 distributor0
735:unload hoist2 crate3 truck1 distributor0
736:unload hoist2 crate4 truck0 distributor0
737:unload hoist2 crate4 truck1 distributor0
738:unload hoist2 crate5 truck0 distributor0
739:unload hoist2 crate5 truck1 distributor0
740:unload hoist2 crate6 truck0 distributor0
741:unload hoist2 crate6 truck1 distributor0
742:unload hoist2 crate7 truck0 distributor0
743:unload hoist2 crate7 truck1 distributor0
744:unload hoist3 crate0 truck0 distributor1
745:unload hoist3 crate0 truck1 distributor1
746:unload hoist3 crate1 truck0 distributor1
747:unload hoist3 crate1 truck1 distributor1
748:unload hoist3 crate2 truck0 distributor1
749:unload hoist3 crate2 truck1 distributor1
750:unload hoist3 crate3 truck0 distributor1
751:unload hoist3 crate3 truck1 distributor1
752:unload hoist3 crate4 truck0 distributor1
753:unload hoist3 crate4 truck1 distributor1
754:unload hoist3 crate5 truck0 distributor1
755:unload hoist3 crate5 truck1 distributor1
756:unload hoist3 crate6 truck0 distributor1
757:unload hoist3 crate6 truck1 distributor1
758:unload hoist3 crate7 truck0 distributor1
759:unload hoist3 crate7 truck1 distributor1
